user_id,Most Belonging Perk by names
519419,Free Hotel meal perk
519430,1 Night Free Hotel with Flight Perk
519515,Free Hotel meal perk
519529,Free Checked Bags perk
519548,Free Hotel meal perk
519554,Free Hotel meal perk
519626,Free Hotel meal perk
519631,Exclusive discount perk
519664,Free Hotel meal perk
519695,No Cancellation fee perk
519709,No Cancellation fee perk
519718,Exclusive discount perk
519722,1 Night Free Hotel with Flight Perk
519725,No Cancellation fee perk
519774,Free Hotel meal perk
519859,1 Night Free Hotel with Flight Perk
519885,1 Night Free Hotel with Flight Perk
519893,Exclusive discount perk
519912,Exclusive discount perk
519943,Free Hotel meal perk
519955,Exclusive discount perk
519957,Free Checked Bags perk
520106,Free Checked Bags perk
520170,1 Night Free Hotel with Flight Perk
520175,Exclusive discount perk
520177,Exclusive discount perk
520182,Free Hotel meal perk
520188,Exclusive discount perk
520244,No Cancellation fee perk
520248,Exclusive discount perk
520250,1 Night Free Hotel with Flight Perk
520256,No Cancellation fee perk
520298,Exclusive discount perk
520307,1 Night Free Hotel with Flight Perk
520314,1 Night Free Hotel with Flight Perk
520327,Exclusive discount perk
520358,Free Checked Bags perk
520373,Free Hotel meal perk
520405,No Cancellation fee perk
520422,No Cancellation fee perk
520491,Free Hotel meal perk
520497,Exclusive discount perk
520527,Free Checked Bags perk
520530,Free Checked Bags perk
520561,Free Hotel meal perk
520619,No Cancellation fee perk
520696,No Cancellation fee perk
520708,No Cancellation fee perk
520745,Exclusive discount perk
520783,1 Night Free Hotel with Flight Perk
520804,Exclusive discount perk
520861,Free Checked Bags perk
520877,No Cancellation fee perk
520878,Exclusive discount perk
520882,1 Night Free Hotel with Flight Perk
520885,Free Checked Bags perk
520920,1 Night Free Hotel with Flight Perk
520934,Free Hotel meal perk
520947,Free Checked Bags perk
521004,Exclusive discount perk
521044,Exclusive discount perk
521062,Free Hotel meal perk
521066,Free Checked Bags perk
521070,Free Hotel meal perk
521109,Free Hotel meal perk
521170,1 Night Free Hotel with Flight Perk
521192,Exclusive discount perk
521201,Free Hotel meal perk
521211,1 Night Free Hotel with Flight Perk
521235,Exclusive discount perk
521250,No Cancellation fee perk
521286,Free Checked Bags perk
521293,1 Night Free Hotel with Flight Perk
521331,No Cancellation fee perk
521392,No Cancellation fee perk
521404,1 Night Free Hotel with Flight Perk
521408,Free Checked Bags perk
521416,No Cancellation fee perk
521474,1 Night Free Hotel with Flight Perk
521491,No Cancellation fee perk
521510,Free Checked Bags perk
521657,Free Checked Bags perk
521658,1 Night Free Hotel with Flight Perk
521785,1 Night Free Hotel with Flight Perk
521814,Free Hotel meal perk
521859,Exclusive discount perk
521883,Free Checked Bags perk
521884,Free Hotel meal perk
521885,Free Checked Bags perk
521904,No Cancellation fee perk
521921,1 Night Free Hotel with Flight Perk
521925,No Cancellation fee perk
521941,1 Night Free Hotel with Flight Perk
521943,Free Checked Bags perk
521992,Exclusive discount perk
521997,No Cancellation fee perk
522111,Free Checked Bags perk
522115,No Cancellation fee perk
522134,Free Hotel meal perk
522152,Free Checked Bags perk
522171,1 Night Free Hotel with Flight Perk
522179,1 Night Free Hotel with Flight Perk
522223,Free Hotel meal perk
522263,1 Night Free Hotel with Flight Perk
522265,Free Hotel meal perk
522276,1 Night Free Hotel with Flight Perk
522286,Free Checked Bags perk
522323,1 Night Free Hotel with Flight Perk
522387,1 Night Free Hotel with Flight Perk
522420,Free Checked Bags perk
522445,1 Night Free Hotel with Flight Perk
522457,Exclusive discount perk
522465,Free Checked Bags perk
522484,No Cancellation fee perk
522533,Free Checked Bags perk
522585,1 Night Free Hotel with Flight Perk
522607,1 Night Free Hotel with Flight Perk
522633,Exclusive discount perk
522738,Free Checked Bags perk
522748,1 Night Free Hotel with Flight Perk
522761,Exclusive discount perk
522800,No Cancellation fee perk
522873,Free Checked Bags perk
522898,Free Checked Bags perk
522943,Free Hotel meal perk
522970,Exclusive discount perk
522981,No Cancellation fee perk
523030,No Cancellation fee perk
523057,Free Hotel meal perk
523073,No Cancellation fee perk
523098,Exclusive discount perk
523146,Free Hotel meal perk
523158,Free Hotel meal perk
523209,Free Hotel meal perk
523231,Exclusive discount perk
523271,1 Night Free Hotel with Flight Perk
523273,No Cancellation fee perk
523299,Free Checked Bags perk
523335,No Cancellation fee perk
523392,1 Night Free Hotel with Flight Perk
523395,Free Checked Bags perk
523442,Free Hotel meal perk
523465,No Cancellation fee perk
523474,Exclusive discount perk
523513,Free Hotel meal perk
523526,1 Night Free Hotel with Flight Perk
523546,Free Hotel meal perk
523619,1 Night Free Hotel with Flight Perk
523657,1 Night Free Hotel with Flight Perk
523686,Free Checked Bags perk
523717,1 Night Free Hotel with Flight Perk
523729,Free Hotel meal perk
523735,Free Hotel meal perk
523756,1 Night Free Hotel with Flight Perk
523824,Free Checked Bags perk
523842,Exclusive discount perk
523845,Free Hotel meal perk
523846,Free Checked Bags perk
523877,Free Checked Bags perk
523938,Free Checked Bags perk
524012,Exclusive discount perk
524031,Free Checked Bags perk
524036,Free Checked Bags perk
524052,Exclusive discount perk
524080,1 Night Free Hotel with Flight Perk
524120,Exclusive discount perk
524151,Exclusive discount perk
524194,Free Checked Bags perk
524200,Exclusive discount perk
524214,1 Night Free Hotel with Flight Perk
524226,Free Hotel meal perk
524278,Free Checked Bags perk
524318,Free Hotel meal perk
524328,Free Hotel meal perk
524358,1 Night Free Hotel with Flight Perk
524407,No Cancellation fee perk
524448,No Cancellation fee perk
524473,Exclusive discount perk
524511,Free Checked Bags perk
524607,No Cancellation fee perk
524615,Exclusive discount perk
524620,1 Night Free Hotel with Flight Perk
524628,1 Night Free Hotel with Flight Perk
524637,Free Checked Bags perk
524644,No Cancellation fee perk
524650,No Cancellation fee perk
524663,No Cancellation fee perk
524682,Exclusive discount perk
524805,Free Hotel meal perk
524821,Free Checked Bags perk
524849,Free Hotel meal perk
524880,Free Hotel meal perk
524885,1 Night Free Hotel with Flight Perk
524913,1 Night Free Hotel with Flight Perk
524923,1 Night Free Hotel with Flight Perk
524929,No Cancellation fee perk
525043,No Cancellation fee perk
525053,Exclusive discount perk
525056,1 Night Free Hotel with Flight Perk
525089,1 Night Free Hotel with Flight Perk
525102,Exclusive discount perk
525175,1 Night Free Hotel with Flight Perk
525234,Free Checked Bags perk
525244,1 Night Free Hotel with Flight Perk
525265,Free Checked Bags perk
525281,No Cancellation fee perk
525323,No Cancellation fee perk
525332,Exclusive discount perk
525356,Free Hotel meal perk
525410,Exclusive discount perk
525447,Exclusive discount perk
525515,No Cancellation fee perk
525555,No Cancellation fee perk
525611,Exclusive discount perk
525615,Exclusive discount perk
525631,Free Checked Bags perk
525647,Free Hotel meal perk
525684,Free Hotel meal perk
525716,Free Checked Bags perk
525722,Exclusive discount perk
525734,Free Checked Bags perk
525789,1 Night Free Hotel with Flight Perk
525824,1 Night Free Hotel with Flight Perk
525864,1 Night Free Hotel with Flight Perk
525879,Free Checked Bags perk
526032,Free Hotel meal perk
526079,Free Checked Bags perk
526144,Free Hotel meal perk
526179,No Cancellation fee perk
526184,1 Night Free Hotel with Flight Perk
526203,Exclusive discount perk
526221,Exclusive discount perk
526291,Exclusive discount perk
526303,Free Hotel meal perk
526308,No Cancellation fee perk
526354,Exclusive discount perk
526431,Exclusive discount perk
526435,Free Hotel meal perk
526445,Exclusive discount perk
526471,1 Night Free Hotel with Flight Perk
526492,1 Night Free Hotel with Flight Perk
526570,Exclusive discount perk
526628,Free Hotel meal perk
526683,Free Checked Bags perk
526727,Free Hotel meal perk
526729,Exclusive discount perk
526759,1 Night Free Hotel with Flight Perk
526782,1 Night Free Hotel with Flight Perk
526872,Exclusive discount perk
526873,Exclusive discount perk
526900,No Cancellation fee perk
526905,No Cancellation fee perk
526913,Free Hotel meal perk
526970,1 Night Free Hotel with Flight Perk
527004,1 Night Free Hotel with Flight Perk
527019,1 Night Free Hotel with Flight Perk
527038,1 Night Free Hotel with Flight Perk
527075,Free Hotel meal perk
527130,1 Night Free Hotel with Flight Perk
527132,Exclusive discount perk
527133,Exclusive discount perk
527154,Free Checked Bags perk
527197,1 Night Free Hotel with Flight Perk
527219,Free Checked Bags perk
527232,Free Hotel meal perk
527253,Exclusive discount perk
527326,1 Night Free Hotel with Flight Perk
527344,No Cancellation fee perk
527346,1 Night Free Hotel with Flight Perk
527389,1 Night Free Hotel with Flight Perk
527396,Free Checked Bags perk
527406,No Cancellation fee perk
527445,1 Night Free Hotel with Flight Perk
527451,No Cancellation fee perk
527507,1 Night Free Hotel with Flight Perk
527524,1 Night Free Hotel with Flight Perk
527536,Free Checked Bags perk
527541,1 Night Free Hotel with Flight Perk
527552,Free Hotel meal perk
527564,Free Checked Bags perk
527585,1 Night Free Hotel with Flight Perk
527605,No Cancellation fee perk
527689,Exclusive discount perk
527735,1 Night Free Hotel with Flight Perk
527782,No Cancellation fee perk
527783,Exclusive discount perk
527824,Free Checked Bags perk
527850,Exclusive discount perk
527886,Free Checked Bags perk
527944,Exclusive discount perk
527987,Free Hotel meal perk
528105,Exclusive discount perk
528122,Exclusive discount perk
528137,Free Hotel meal perk
528139,Free Hotel meal perk
528158,1 Night Free Hotel with Flight Perk
528164,Free Checked Bags perk
528186,No Cancellation fee perk
528216,Free Hotel meal perk
528242,No Cancellation fee perk
528354,Free Hotel meal perk
528372,Free Hotel meal perk
528379,Exclusive discount perk
528411,Free Checked Bags perk
528417,Exclusive discount perk
528455,Free Hotel meal perk
528500,No Cancellation fee perk
528528,No Cancellation fee perk
528612,Free Hotel meal perk
528657,Exclusive discount perk
528683,1 Night Free Hotel with Flight Perk
528723,1 Night Free Hotel with Flight Perk
528744,Free Checked Bags perk
528777,No Cancellation fee perk
528816,Free Hotel meal perk
528826,Free Checked Bags perk
528827,Free Hotel meal perk
528839,No Cancellation fee perk
528844,1 Night Free Hotel with Flight Perk
528906,No Cancellation fee perk
528929,Free Hotel meal perk
528930,Free Hotel meal perk
528965,1 Night Free Hotel with Flight Perk
528995,No Cancellation fee perk
529048,Free Hotel meal perk
529050,Free Checked Bags perk
529214,Free Checked Bags perk
529216,1 Night Free Hotel with Flight Perk
529224,Exclusive discount perk
529229,1 Night Free Hotel with Flight Perk
529231,Free Checked Bags perk
529237,No Cancellation fee perk
529249,1 Night Free Hotel with Flight Perk
529309,Exclusive discount perk
529362,No Cancellation fee perk
529421,Exclusive discount perk
529488,1 Night Free Hotel with Flight Perk
529502,Exclusive discount perk
529513,1 Night Free Hotel with Flight Perk
529520,1 Night Free Hotel with Flight Perk
529602,Free Checked Bags perk
529677,Free Hotel meal perk
529678,Exclusive discount perk
529689,Free Hotel meal perk
529695,1 Night Free Hotel with Flight Perk
529781,Exclusive discount perk
529783,1 Night Free Hotel with Flight Perk
529787,Free Hotel meal perk
529801,Free Hotel meal perk
529831,No Cancellation fee perk
529840,Free Checked Bags perk
529845,No Cancellation fee perk
529913,1 Night Free Hotel with Flight Perk
529940,Free Hotel meal perk
530004,Exclusive discount perk
530090,Free Hotel meal perk
530196,Free Checked Bags perk
530199,No Cancellation fee perk
530213,Free Checked Bags perk
530383,No Cancellation fee perk
530421,Exclusive discount perk
530453,1 Night Free Hotel with Flight Perk
530463,Exclusive discount perk
530468,1 Night Free Hotel with Flight Perk
530563,1 Night Free Hotel with Flight Perk
530579,1 Night Free Hotel with Flight Perk
530581,Free Hotel meal perk
530599,1 Night Free Hotel with Flight Perk
530625,Free Hotel meal perk
530627,1 Night Free Hotel with Flight Perk
530645,Exclusive discount perk
530649,1 Night Free Hotel with Flight Perk
530656,No Cancellation fee perk
530665,Free Checked Bags perk
530724,Exclusive discount perk
530739,No Cancellation fee perk
530743,1 Night Free Hotel with Flight Perk
530754,Free Hotel meal perk
530797,Exclusive discount perk
530811,Free Checked Bags perk
530906,Free Checked Bags perk
530949,1 Night Free Hotel with Flight Perk
530950,Exclusive discount perk
531006,Free Hotel meal perk
531009,Exclusive discount perk
531016,No Cancellation fee perk
531020,Exclusive discount perk
531094,1 Night Free Hotel with Flight Perk
531109,Free Hotel meal perk
531143,1 Night Free Hotel with Flight Perk
531198,1 Night Free Hotel with Flight Perk
531204,Exclusive discount perk
531217,Free Hotel meal perk
531322,Exclusive discount perk
531339,No Cancellation fee perk
531344,Free Checked Bags perk
531361,Free Checked Bags perk
531373,Free Hotel meal perk
531386,Exclusive discount perk
531427,Free Checked Bags perk
531431,1 Night Free Hotel with Flight Perk
531471,Free Checked Bags perk
531499,Exclusive discount perk
531511,Free Checked Bags perk
531512,1 Night Free Hotel with Flight Perk
531557,Exclusive discount perk
531562,1 Night Free Hotel with Flight Perk
531620,Free Hotel meal perk
531625,1 Night Free Hotel with Flight Perk
531650,Free Checked Bags perk
531663,Free Hotel meal perk
